annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,AGRUMES,ALCOOL_DE_BOUCHE,APPAREILS_DE_RECEPTION_ENREGISTREMENT_ET_REPRODUCTION,APPAREILS_ET_ARTICLES_POUR_SOINS_CORPORELS,APPAREILS_ET_MATERIEL_THERAPEUTIQUES,ARTICLES_DE_BIJOUTERIE_ET_D_HORLOGERIE,ASSURANCE_TRANSPORT,AUTOMOBILE,AUTRES_ARTICLES_VESTIMENTAIRES_ET_ACCESSOIRES_D_HABILLEMENT,AUTRES_CONSERVES_DE_POISSONS,AUTRES_EFFETS_PERSONNELS,AUTRES_FRUITS_FRAIS,AUTRES_MATIERES_GRASSES,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE,AUTRES_SERVICES_N.C.A.,AUTRES_SERVICES_RELATIFS_AUX_VEHICULES_PERSONNELS,BEURRE_MARGARINE,BIENS_ET_SERVICES_DIVERS,BIERE,BOEUF,BOISSONS_ALCOOLISEES_TABAC_ET_STUPEFIANTS,BOISSONS_NON_ALCOOLISEES_ARTISANALES,BOISSONS_NON_ALCOOLISEES_INDUSTRIELLES,CAFE_THE_CACAO_ET_AUTRES_VEGETAUX_POUR_TISANES,CANTINES,CARBURANTS_ET_LUBRIFIANTS,CEREALES_NON_TRANSFORMEES,CHARCUTERIE_ET_CONSERVES_AUTRES_VIANDES_ET_PREPARATIONS_A_BASE_DE_VIANDE,COMBUSTIBLES_LIQUIDES,COMBUSTIBLES_SOLIDES_ET_AUTRES,COMMUNICATION,COMMUNICATION_TELEPHONIQUE,CONFECTION_ET_REPARATIONS_VETEMENTS_ENFANTS,CONFECTION_ET_REPARATIONS_VETEMENTS_FEMMES,CONFECTION_ET_REPARATIONS_VETEMENTS_HOMMES,CONFITURE_MIEL_CHOCOLAT_ET_CONFISERIE,CYCLE_MOTOCYCLE_ET_VEHICULE_A_TRACTION_ANIMALE,ENSEIGNEMENT,ENSEIGNEMENT_NON_DEFINI_PAR_NIVEAU,ENSEIGNEMENT_POST_SECONDAIRE_NON_SUPERIEUR,ENSEIGNEMENT_PRE_ELEMENTAIRE_ET_PRIMAIRE,ENSEIGNEMENT_SECONDAIRE,ENSEIGNEMENT_SUPERIEUR,ENTRETIEN_ET_REPARATIONS_DE_VEHICULES_PARTICULIERS,EQUIPEMENT_PHOTOGRAPHIQUE_CINEMATOGRAPHIQUE_OPTIQUE_AUTRE_BIEN_DURABLE_A_FONCTION_RECREATIVE_ET_CULTURELLE,FARINES_SEMOULES_ET_GRUAUX,FORFAIT_ET_CIRCUITS_TOURISTIQUES_COMPOSITES,FRAIS_DE_CONNEXION_INTERNET_ET_ASSIMILES,FRUITS_SECS_ET_NOIX,HOTELS_ET_AUTRES_SERVICES_D_HEBERGEMENT,HUILES,IHPC,InflationGliss,JEUX_DE_HASARD,JEUX_ET_JOUETS_PASSE_TEMPS_ET_ARTICLES_DE_SPORT_MATERIEL_C,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES,LAIT,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE,LEGUMES_FRAIS_EN_FEUILLES,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE,LEGUMES_SECS_ET_OLEAGINEUX,LIVRES_SCOLAIRES_ET_AUTRES_LIVRES,LOISIRS_ET_CULTURE,LOYERS_EFFECTIFS_DES_LOCATAIRES_ET_SOUS_LOCATAIRES,MATERIEL_DE_TELEPHONIE_ET_DE_TELECOPIE,MATERIEL_DE_TRAITEMENT_DE_L_INFORMATION_ET_SUPPORTS_D_ENREGISTREMENT_DE_L_IMAGE_ET_DU_SON,MEDICAMENTS_MODERNES,MEDICAMENTS_TRADITIONNELS,MOUTON_CHEVRE,NETTOYAGE_ET_BLANCHISSAGE_DES_VETEMENTS,OEUFS,OUTILLAGE_MATERIEL_ET_ACCESSOIRES_DIVERS,PAINS,PAPETERIE_ET_IMPRIMES_DIVERS,PATES_ALIMENTAIRES,PATISSERIES_GATEAUX_BISCUITS_VIENOISERIES,PIECES_DETACHEES_ET_ACCESSOIRES,POISSONS_ET_AUTRES_PRODUITS_SECHES_OU_FUMES,POISSONS_FRAIS,PORC,PRODUITS_ALIMENTAIRES_ET_BOISSONS_NON_ALCOOLISEES,PRODUITS_LAITIERS,PRODUITS_MEDICAUX_DIVERS,PRODUITS_POUR_L_ENTRETIEN_ET_REPARATION_COURANTE,PRODUITS_POUR_SOINS_CORPORELS,PROTECTION_SOCIALE_ET_AUTRES_ASSURANCES,REPARATION_ET_LOCATION_D_ARTICLES_CHAUSSANTS,RESTAURANTS_CAFES_ET_ETABLISSEMENTS_SIMILAIRES,RESTAURANTS_ET_HOTELS,SALONS_DE_COIFFURE_ET_INSTITUTS_DE_SOINS_ET_DE_BEAUTE,SANTE,SEL_EPICES_SAUCES_ET_PRODUITS_ALIMENTAIRES_N.D.A,SERVICES_CULTURELS_RECREATIFS_ET_SPORTIFS,SERVICES_DES_AUXILIAIRES_MEDICAUX,SERVICES_DE_LABORATOIRES_ET_DE_RADIOLOGIE,SERVICES_DOMESTIQUES,SERVICES_D_ENTRETIEN_ET_DE_REPARATIONS_COURANTES,SERVICES_FINANCIERS,SERVICES_HOSPITALIERS,SERVICES_MEDICAUX_ET_DENTAIRES,SERVICES_POSTAUX,SERVICES_POUR_L_HABITATION_SAUF_SERVICES_DOMESTIQUES,SOUS_VETEMENTS_FEMMES,SOUS_VETEMENTS_HOMMES,SUCRE,TABAC_ET_STUPEFIANTS,TENUES_SCOLAIRES,TISSUS_D_HABILLEMENT,TRANSPORTS,TRANSPORT_AERIEN_DE_PASSAGERS,TRANSPORT_ROUTIER_DE_PASSAGERS,TUBERCULES_ET_PLANTAIN,VETEMENTS_DE_DESSUS_FEMMES,VETEMENTS_DE_DESSUS_HOMMES,VETEMENTS_ENFANTS_(3_A_13_ANS)_ET_NOURRISSONS_(0_A_2_ANS),VIN_ET_BOISSONS_FERMENTEES,VOLAILLE
2023,7,2023,7,116.7437902859737,108.9283640992998,90.5801472868217,99.03684751570532,104.5814578096948,107.5683333333333,100.4058683729433,102.7429998658978,98.34839867737364,115.1383378016086,105.9444114149821,136.2506511976048,150.0714382896015,160.7010777934937,266.9222107843137,114.7857293561295,106.8705921052632,116.3654861821904,111.58000972907011,101.8300115141048,137.5326134703095,108.05711663535196,83.69851351351352,107.1823436376707,117.7450143513203,117.0382852564102,107.4636589542082,121.8016044742889,164.4198194945848,114.0013832853026,113.0922031009011,102.01100737454628,101.4168433027219,119.1976639676114,130.6611818062311,113.7702288488211,111.5801766109785,108.0367942238267,111.10217009928348,127.4808220764184,104.9657780320366,137.6646730147323,111.6256296148473,98.8761118881119,144.8385882094632,96.74032520325204,147.9672198581561,99.71774891774892,103.369747347145,110.4017730496454,111.0801062820269,151.0202964137595,100.91,4.554960007075632,103.9259578368469,115.4599582898853,115.7359252082929,120.847325296666,108.244180958013,159.1132872224245,150.3544040849483,151.2027988587732,102.4236893203883,103.30025874708912,135.470438276114,100.1936732514682,93.2089630642955,109.3703805372784,83.91214877936434,148.4067487684729,119.6686585365854,111.4559689213894,112.1509904054472,109.9515020026702,105.9184725822532,127.5002436901654,110.7365510948905,106.8350419056021,147.8811765012782,142.9687926703118,105.7510249042146,144.26226428188065,107.9300819672131,110.6158773784355,120.9354439461883,106.0107054823629,105.8538098693759,189.0901449275362,119.7060420084017,119.10753625677894,138.4589103165799,106.25532827213188,137.0389559957519,104.4131884790298,103.0492431720961,118.7102914432269,129.9220512820513,144.4407125890736,95.27254863334156,105.0496694850116,105.6222845087402,114.5207213930348,152.9570952380952,104.3608290617339,100.1719869097709,125.1863566616766,117.0242813918306,105.251735236496,112.4589139633286,118.92544897191078,113.4264070468243,123.6643603281777,216.9290701424348,107.2212536676447,103.490562714076,107.930643153527,114.8563738317757,119.371158601201
2023,8,2023,8,136.708302315025,108.9283640992998,90.5801472868217,99.09790976584809,102.7111382405745,107.4788750796686,100.4058683729433,102.7429998658978,97.7775909305621,116.1272922252011,105.9165081252477,147.6321594311377,158.3462520246194,162.6405591702027,241.2775555555555,113.6951327755547,107.2520936532508,116.3963254861822,111.6717929521956,101.5029188255613,137.8734521542754,108.69965168376932,92.29543243243243,107.2485693745507,110.7086538461539,117.0382852564102,107.4636589542082,125.9173870295495,153.7089801444043,114.0013832853026,115.6573268934167,102.01100737454628,101.4168433027219,119.1976639676114,130.6611818062311,114.3913800277392,111.7411599045346,107.6483826714801,111.10270025383156,127.4808220764184,104.9695537757437,137.6646730147323,111.6256296148473,98.8761118881119,144.8652453617302,96.74032520325204,147.0635791962175,99.71774891774892,103.369747347145,110.4017730496454,111.6001138736003,148.2215845328128,100.51,3.624331425143729,103.9259578368469,115.2720542231491,115.7359252082929,119.1222546618949,108.6773211117682,157.1425045504186,139.1954821863758,149.3055035663338,102.5624645257655,103.29897766150133,135.9122985147309,100.1936732514682,93.19369630642956,109.2787858849168,89.37337402118838,148.4558374384237,119.6686585365854,111.5051371115174,112.2712008666048,105.8106408544726,105.9184725822532,126.9417928633595,112.572901459854,107.2627172474636,148.0457567694475,130.8240224619477,105.6146168582376,142.0541597355404,107.9300819672131,110.6638054968287,121.8437019661952,106.5846023080192,105.8538098693759,189.0901449275362,119.7512177102087,119.18271747932566,137.7125437324004,106.53198299175656,142.5898139169783,104.4131884790298,103.0930470549523,118.7102914432269,129.9220512820513,145.0569596199525,95.27254863334156,105.0496694850116,105.8872393007836,114.5207213930348,152.9570952380952,104.3608290617339,100.7607106124357,125.1192645958084,121.2400302571861,106.3939126784215,114.3645698166432,119.45937799611744,113.4264070468243,124.6898647640731,199.1850748006808,107.26196852494,103.0337726308922,107.7576461712561,114.862953271028,122.5077145884846
2023,9,2023,9,111.2255149925505,109.057052851785,91.2270820857018,99.1003666449654,102.8209268789957,108.418511941677,100.4060378044134,102.7438121154029,96.25393699011713,117.1982927552492,106.1562122922538,151.3260626016614,167.2661933807785,160.8894192481134,295.7335475768914,119.0332552267011,107.6691726366796,116.4913386625052,112.149977684021,102.1907460161097,138.599775290196,108.934724330902,98.1671348051632,107.8632990804871,113.684473232067,118.6010643457752,107.5088295132883,130.2169451769954,163.2540457085145,130.6540390600039,122.0938797633417,102.045655250549,101.4177362459452,118.4837947152398,130.6627440769124,114.4694349223461,111.6292575947706,107.5499477971758,111.675405502319,127.4804838510698,106.0394309491801,143.2409718680885,116.4086328131351,95.7949338996501,144.8675359770338,96.21776433079631,149.5499401002342,99.71402052676964,103.3689756578618,110.4004881060713,111.6014837720941,144.9559786488991,101.08,4.233421022985676,103.9291338639408,115.5384903779487,115.3593993953805,120.9151132876056,108.8998381306189,152.3862323762718,131.4549601228821,152.1382866810456,101.9844368912546,103.363811969757,136.0080353336982,100.6143571558658,92.83745084024154,109.3217136264267,93.77299444513967,151.0508996806116,119.6675749232124,112.5309050355576,112.3907886655361,117.0493413275167,106.1920389601378,126.4152225149098,111.5566577789553,107.6686756748637,152.3420486252659,128.6916309469147,107.4419866690688,143.122136592865,107.8155246914407,110.8300014290698,120.8125295750879,106.9225106956698,105.8429948996388,189.090833629387,119.7375802519382,119.194364547729,137.7513639826604,106.910824775695,140.2114600555522,104.414955788998,103.8536361386485,118.710391694889,129.9210650968409,145.3602268690165,95.2707642332963,105.0604517545997,105.8868882094178,114.5214761964122,149.0247576009655,104.2000985289033,100.5961544494751,125.6719770121893,120.5845465413017,108.0088009228394,114.3606365668584,120.794403553009,113.8504446630515,127.2343855125702,186.9700047850849,107.3782266855681,103.244648608156,107.7814640705649,114.8644234398808,118.6890004254697
2023,10,2023,10,116.0773712832219,109.3996462815883,91.2270820857018,99.1003666449654,102.8313316541256,108.4575578237957,100.4054646670708,102.7438121154029,96.25393699011713,117.1982927552492,106.4918900594508,147.1177285302893,167.5442767637535,159.9743251033906,196.5233023201716,119.0332552267011,107.6691726366796,117.8897646822967,112.288105487823,101.6599826107233,137.6319459541128,108.617341518402,100.4552935909575,107.849641629554,113.8395828097612,118.6010643457752,111.0580125045335,130.1922345518998,158.1761169573455,130.6540390600039,116.5516115790962,101.725685596466,101.4177362459452,118.4837947152398,130.6627440769124,113.848733174486,111.2966324605917,107.5499477971758,111.569929122924,127.4804838510698,106.0394309491801,142.6581867748648,116.4031335132794,95.7949338996501,145.8016048685383,96.65269344248966,152.7045019862213,99.71402052676964,101.7659093424407,110.4004881060713,111.6014837720941,152.0667472738376,100.83,3.6990437973566106,103.9291338639408,116.1660831588646,115.3593993953805,120.8249905572404,109.3387021037119,147.0573473028755,135.2886916216801,148.7116881750104,102.0530801196876,103.728878498077,137.5143164682187,100.6143571558658,93.12617789378072,109.3217136264267,88.8304564218154,149.7488677061243,119.6675749232124,112.0991497741536,112.5013831856442,113.9927093034111,106.7683312733649,126.2065605042388,110.8099912422414,107.9257122261908,158.4686172315133,130.1619778967893,111.5704148779422,141.563165187835,107.8948685380273,110.9237151783561,120.7899607128418,107.0065801965702,106.112396431592,189.090833629387,119.5959567720029,119.063758850097,138.132476009131,106.595575809478,140.2005231467979,105.5908647313625,104.4746852815443,118.710391694889,129.9210650968409,145.7588241105972,95.2707642332963,105.0604517545997,105.8868882094178,114.5214761964122,152.956867501849,104.2807228506234,100.0766637058888,131.4856699528445,120.1147733315394,108.5472169757854,115.3187589803432,121.813058853149,113.8504446630515,127.4871462411328,184.7061464075945,107.3495025379107,103.1959431339795,107.7814640705649,114.8644234398808,118.8971474035091
2023,11,2023,11,115.7147080071448,110.7399029233964,90.69343543560926,99.14063991375608,102.1737686500513,108.5947190180484,100.4054646670708,102.7438121154029,96.63762245529595,118.1401070576887,106.5622910402425,147.8111063024236,177.8291635605464,156.5796392090977,204.3853389651938,119.1109865871328,107.6337360606838,121.5236163676208,112.183713912963,101.6599826107233,137.4225258938056,108.83183479309,102.7521325124274,107.849641629554,115.4201551348002,118.6010643457752,112.0311691600124,129.206418165331,162.1347368193873,130.6540390600039,117.2188971373384,101.731967926025,101.5071406922268,118.6479326153571,129.6542085986322,113.8893119753145,111.2066532774582,107.2566583010261,111.560368537902,127.4804838510698,106.0394309491801,142.6031649498207,116.4031335132794,95.7949338996501,143.8449282548806,96.2248154979687,176.424566493248,99.71402052676964,101.7659093424407,110.4004881060713,111.6014837720941,145.7507395735594,101.04,3.669545154407397,103.9291338639408,116.4351521990216,115.3593993953805,119.9330270615956,109.3387021037119,145.9800495726434,142.1890613359568,137.1701276829505,102.0530801196876,103.682839870452,138.761681937985,100.5746849153066,93.31474684820935,109.3217136264267,84.60440133530538,150.3399520378391,119.7648729056842,111.7220591147592,112.1344410535606,115.7385735629548,106.7918782172384,126.5621988227612,113.9283086479141,108.4692641980958,161.1001162310804,134.874276047674,107.9697838003149,142.445504665374,108.1080235614144,110.9237151783561,118.8500828642641,107.1153999723345,106.8985598613284,189.090833629387,119.2819664973828,118.774998188018,137.1393675883072,106.186282634735,142.1254978476283,105.5908647313625,104.5963123347578,119.3939778959865,129.9210650968409,145.7588241105972,95.2707642332963,105.0604517545997,105.8868882094178,114.5214761964122,152.956867501849,104.6518514542632,99.9540168222504,130.968943541635,119.5445074977382,108.0752850079315,115.5081775275871,121.798276901245,110.2204457775108,127.4871462411328,174.8006845795634,107.1441551595405,103.0897210986319,108.2302679029871,114.8644234398808,119.5970805573064
2023,12,2023,12,124.5650189305989,111.4782179714684,91.70354882182995,99.79232995595876,101.3364455965303,108.7743968664265,100.4054646670708,102.7438121154029,97.49456409243513,118.2070404211251,108.0490947856438,154.4616221712375,179.4881891990602,148.7953114689431,219.3172067832318,119.1109865871328,107.6337360606838,117.6045805673389,113.994264602661,103.172627501468,138.2909608205039,109.475755691528,98.8228487162972,108.0357008191167,118.9456584344772,118.6010643457752,112.0311691600124,129.4840888982309,164.235220327704,130.6540390600039,120.686846899419,101.768684387207,101.5071406922268,119.9422939634511,131.1706513037136,115.4388970459048,111.7304026084749,108.2236035808326,111.552858352661,127.4804838510698,106.0394309491801,142.6031649498207,116.3564504798689,95.7949338996501,144.0299813906275,96.2248154979687,168.1502047554534,99.71402052676964,101.7659093424407,110.7384791610933,111.6837122630833,146.6825291438052,101.91,3.9946123161573968,103.9291338639408,116.8285210388665,115.7330348010761,120.996288849957,109.3387021037119,159.7635127823694,144.5339030257721,145.46706251343,102.0678625345405,103.9794921875,139.0102984026769,100.3764492864178,93.46890328846932,109.4435867402529,88.54537672131117,149.235906932741,119.7648729056842,111.7065462813296,112.5089314543988,115.3549919379884,107.1475022312174,127.4366812253635,113.3911171751293,108.4692641980958,163.3984377669412,140.0142304219428,112.0325856281878,144.223976135253,108.7034648168276,110.7804854941919,119.5517701681581,107.1392740002679,106.8985598613284,189.090833629387,120.5807645972538,119.975268840789,145.9806304670082,106.613945960998,136.9177416536003,105.5908647313625,104.7907161610656,119.3939778959865,129.9210650968409,147.44569173618,95.2707642332963,105.0604517545997,105.8868882094178,114.5214761964122,150.5371103400272,104.7248391709772,100.5342294396277,131.2706051963171,117.5965461040225,108.0752850079315,116.5476141476993,121.939957141876,110.2204457775108,127.7085659997542,183.5017393708149,109.1057848536063,104.6581127110434,111.2258174787237,116.6446927418212,127.7299832935588
2024,1,2024,1,115.199282638224,111.5764442255047,92.09560261447297,99.93652165242425,101.3364455965303,108.3360746797286,100.4054646670708,102.8118143440394,97.63998168788537,118.7002996337311,108.3646592383243,143.6778821006505,146.2061840995388,155.9048991279741,243.626653526733,121.0705777479105,107.6337360606838,116.8359366141659,113.31716528405566,102.7288088595375,136.9698096671945,109.29568350995596,100.3825032711027,108.7378845250834,117.7001378651869,118.6010643457752,112.0311691600124,131.156796615192,154.9542406351985,126.8721209135796,116.536310579552,101.76570085073402,101.5071406922268,120.4950904653139,129.1866624999387,114.1888244886166,111.3602883206912,108.39744075541,111.63838548797057,127.4804838510698,106.0394309491801,143.0813644007724,116.3564504798689,95.7949338996501,142.3661443362416,96.12078051256933,152.0299618745803,99.71402052676964,101.7659093424407,110.7982501070546,112.9817829500403,138.6761154393268,100.98,3.0766389498354583,103.9291338639408,117.5089973727153,115.7330348010761,121.6945825671264,109.5678320514734,165.0018948271,139.6129750605036,146.3621686562656,102.2843093904115,104.03420072308798,140.3923201838893,100.3395914989001,93.56625834992089,109.5328921139829,86.49254375232184,148.8465517759316,120.6537699408643,110.4773801412612,112.775882295468,120.2198958046761,107.1450831051004,126.5962263518977,116.1460853841177,108.4904240941386,157.6173803812144,129.8968708354856,119.7024069298269,140.57615886654213,108.1626887985911,110.8720537534976,119.5108201858213,107.1362606073554,106.8985598613284,189.090833629387,120.938531759143,120.38834564337844,142.0528661534386,106.50626749750876,136.0790367161028,105.5908647313625,104.7907161610656,119.3939778959865,129.9210650968409,147.44569173618,95.2707642332963,105.0604517545997,105.8868882094178,114.5214761964122,149.4240189166293,104.7142753974081,100.239637971983,129.6777653457692,117.7234067498462,107.567679601792,116.6928114020096,121.28116137384129,110.2204457775108,126.6700946139119,167.7580506733465,108.1112005895659,103.971559313844,109.6029204631559,116.6828497681655,121.109537217609
2024,2,2024,2,119.8482069166147,111.6806499294831,92.09560261447297,100.3452255513448,101.3364455965303,108.3022248638591,100.4054646670708,102.7804447655959,97.63998168788537,118.8403664581253,108.5121427979014,143.3170791514616,144.9394407636359,159.803688394635,242.1632067050803,121.0656880638562,107.6337360606838,118.0928782284441,113.37801125652136,102.7288088595375,138.3880582596057,109.43700840731906,99.51877408736432,108.6266800621955,119.6522717378029,118.6010643457752,112.0311691600124,132.9519374353628,152.8745581796018,126.8721209135796,120.0258267091282,101.76570085073402,101.5071406922268,123.0744851745569,129.6808700453704,114.3780084820289,111.947149962969,108.384444188555,111.78358870112868,127.4804838510698,107.0057746433828,143.0813644007724,116.4155679533183,95.7949338996501,144.1593625213351,96.12078051256933,153.5295356193611,99.71402052676964,101.7659093424407,110.7982501070546,113.6240235698989,142.6173707833368,101.8,3.5327106413983227,103.9291338639408,117.5089973727153,115.7330348010761,121.8149926842524,109.7016918877744,160.0382062665842,143.5394163403968,146.2006225701571,102.360142710673,104.50869673737762,142.4375382045448,100.3395914989001,93.54296954483726,109.6269647906534,87.1949638201857,149.068176731687,120.6537699408643,111.1035931916732,112.775882295468,126.1115234907221,107.6949776300522,126.6042401107935,118.8196450906943,108.4904240941386,161.9320709386783,131.8648865854647,121.7758249505722,142.614693118153,108.0838120374518,110.8540980054757,119.5108201858213,107.1917401792998,106.8985598613284,189.090833629387,120.9583926229478,120.44813844230896,142.1403086483504,106.738425539617,140.4540770848809,107.8864201925927,104.7907161610656,119.3939778959865,129.9210650968409,147.44569173618,95.2707642332963,105.5038839464088,106.0895054005508,114.5214761964122,155.3766306809013,104.6696225890659,100.239637971983,129.1258020850709,119.4791383984946,107.567679601792,116.7699193080149,121.46201361333624,110.6263795493647,126.6700946139119,170.3600217319346,108.1112005895659,103.7822708144813,109.6029204631559,115.6173515587203,122.5779187380314
2024,3,2024,3,132.3551351868234,112.0443675944483,99.62263989818184,100.7007015731796,102.6029783776245,112.2290056324672,100.4054646670708,102.7146833966399,98.5184032285218,118.7474390776481,109.2861460495975,151.4162650276084,157.6021243179216,155.7709631240909,241.5256444340433,118.981579461068,107.4430123156064,116.6055495077653,113.92825498731948,102.7766184279747,140.4645573695371,109.6591338323602,101.5670106137118,108.6034437634803,119.6788725157687,119.9853340784705,112.0154633871433,128.5143958104506,170.1299547180799,126.8721209135796,124.4802858914844,101.85997237970687,101.579125388893,124.2149510316032,128.2648532873567,114.0039458684874,112.5143101960773,108.7377783709912,111.06607116605826,121.1275120261825,106.8754256030784,143.5138518973898,116.787487357658,95.09033055177358,147.0350690829735,95.81144274873314,138.7516403423693,99.71402052676964,101.9871442806569,111.0935917982814,113.6893806319052,135.3690641948315,102.47,3.8020841298261554,103.8461989086038,118.6335317907042,115.7330348010761,119.6591735312795,109.8225501569182,147.7534060570209,138.930612631653,140.7754646932513,102.6270177045622,106.88545572916364,145.1981415064599,100.3395914989001,96.4142758771267,109.5519472875144,90.0348841814552,147.7428968023192,120.8770229758281,107.5815050431968,112.6025448159802,120.3300543000123,112.7691882153447,127.4480135571545,118.0753445755823,108.8976703081347,161.645934518566,143.7201110187824,116.4107016219943,143.32803126043186,108.088688791775,112.040378616425,121.135914611092,107.5851458336992,106.8985598613284,189.090833629387,120.9146384874277,120.43330483250968,143.1784751116388,107.10174951621356,146.2227533721971,108.8222030077751,104.7907161610656,119.9359625223545,129.6145386166037,157.0324318992266,95.2707642332963,105.5038839464088,108.298246805893,114.5214761964122,158.8749644302182,104.5835202750366,99.92900001161142,127.9678562488737,120.2350465820339,106.9263931952899,117.7693283709211,123.01516744977184,110.6263795493647,129.2344397303162,175.6193846151795,108.4180927874401,103.9795556517179,109.6329008125438,115.6814895255538,124.7166626152741
2024,4,2024,4,152.3607052351957,111.7739115605147,97.29518450045764,100.7146134232193,102.1095124373957,111.9715534022383,100.4054646670708,102.7632672984621,98.12146653304632,117.6777321915202,108.5809339949686,161.2689350045722,160.7367161707642,168.519852866209,222.4879175969975,118.6992591014552,107.1725837817126,118.4396443005834,113.66017553164367,102.6429380914841,140.987411907469,109.20779473141648,104.9989127790604,108.7548883718863,116.7746785827121,120.5020803480575,112.0071308948929,129.6034593000615,164.3802289336594,126.8721209135796,130.8533680943154,101.7716582381392,101.557715069106,122.8200483177351,127.3906023505165,113.5520342814936,113.0364717048789,108.8080562236933,110.63236126486642,120.1501321580957,106.7881747718806,142.3780085027022,116.1554042675894,95.00971198827844,146.950987034721,95.81144274873314,137.9135738873309,99.71402052676964,101.6192580408751,111.7579952199407,113.475934392158,135.3458650346555,102.81,3.653268634117458,103.9291338639408,118.5091464064538,115.7330348010761,121.2486008417583,110.7750612063772,155.4869737198102,148.7505808706079,146.5384517552673,102.4549202299361,105.5965031855188,144.7005711969353,100.3395914989001,93.9668777458644,109.6815133463485,99.64357355617224,146.6993761180062,120.6537699408643,110.8427951715106,112.148328777143,119.6505709706699,110.1360134850231,127.5645805193709,112.1981038664373,108.5833385120045,161.530686880169,144.8336541608633,116.1706429445877,145.48266700025275,107.9642120150262,110.8919184001249,119.6652996675762,107.1900557632235,106.1244912088695,191.2651815276215,120.5019139130683,120.04769587688745,143.1984263420994,107.6881568776803,145.8822840776127,107.0965245614568,104.7907161610656,119.3939778959865,129.3708690550927,151.4504198223843,95.2707642332963,105.5221568447728,106.3076003263193,114.5214761964122,157.8539787587659,104.4292804975403,99.68937909341142,124.3097068507687,118.4937417326821,107.8637185665257,117.8654328219807,122.86261832589824,110.6263795493647,128.9736192237355,185.4956924557562,108.2992048701081,103.8866857237182,109.7120872727878,115.5738547405343,123.095217874554
2024,5,2024,5,165.2572599422693,111.7739115605147,93.44017715186106,100.7864859633823,102.3035443428387,111.1027755465299,100.4054646670708,102.7670396002555,98.4986265763168,117.6155420155048,108.8957901942172,159.004182591588,167.2868555223638,174.2615227921845,233.1499995671061,118.7079285786079,107.1725837817126,117.2204129893553,113.8406914218896,103.2381236381616,143.2152805777899,109.8885512288238,103.0021067245582,108.8223421470796,121.1032203158058,121.9424934723435,112.313440899384,128.7260380829643,165.145453170533,126.8721209135796,129.6585784803029,103.06669213570942,103.4092241642516,123.0658452472218,127.6358338682348,113.6712565088071,113.0281359995745,108.8080562236933,110.63236126486642,120.1501321580957,106.7881747718806,142.3780085027022,116.1554042675894,95.00971198827844,145.7283361484978,95.59612485312957,138.0645643847486,99.71402052676964,101.6477610155667,111.8389967485521,113.475934392158,137.6125895677465,103.84,4.924060319801274,103.9291338639408,118.4247361109575,115.7330348010761,122.1279571186146,110.8673388967842,165.7255947177608,162.6289128994346,147.623717560407,102.4549202299361,104.74159687040304,144.7534425689812,100.3395914989001,94.123199364392,109.8793870967287,104.8308639057435,149.8566205572021,120.6537699408643,109.084438476745,112.1741507710851,118.7069991242895,107.7400090259424,127.5645805193709,112.4094599354872,108.7035737271131,162.2504730070857,151.7087595183049,111.407971165189,149.17873190411842,107.9642120150262,111.0440616627824,119.6835462830726,107.6061918462001,106.1244912088695,191.2651815276215,120.5898535374818,120.15066007795926,143.1984263420994,108.19656939039773,150.645316075369,107.3126997352543,105.7121921228945,119.3939778959865,129.3708690550927,151.4504198223843,95.2707642332963,105.5221568447728,106.5089850414218,114.5214761964122,157.8539787587659,104.5578090948489,100.023628331724,133.5302494957055,120.6991636581752,107.8637185665257,118.5308762178431,122.72663435211534,112.6802121095202,128.6929408438564,194.3002049249947,108.4119220452803,104.0894465896785,109.861819031822,115.3696766701807,124.1191724255406
